StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU3779,10,Male,Public,Middle,52,59,63,98,2,7,9,-3,10,6,3,1,4,1,6,6,1,3,1,5,1,4,0,0,0,0,0,0,Kinesthetic,49.572216186004894,50.661756369220555,30.546262141664105,34.35059617443945,51.479936711268635,42.32006510908003,25.392911001318936,53.267703243312305,Government_Law,"['Education', 'Business_Finance']",1.787766532043669
STU3780,10,Male,Public,Middle,86,87,52,64,7,0,-4,7,1,3,5,4,10,9,10,2,0,0,0,0,0,0,1,5,0,0,0,0,Reading/Writing,39.44414628766553,26.047479564848512,57.732805922873354,56.20325951550986,85.83140760011835,68.01977012405386,45.22987786484588,30.197186174516975,Education,"['Social_Services', 'Arts_Media']",17.81163747606449
STU3781,10,Female,Public,Middle,66,97,51,57,3,3,8,5,6,4,6,3,6,9,3,2,1,5,0,0,0,0,0,0,0,0,0,0,Auditory,56.501217805644146,14.624640519050713,36.84476572425592,64.75292779338118,47.579144227040565,49.69050566070622,18.788819021173687,28.55767661838607,Healthcare,"['STEM', 'Social_Services']",8.25170998773703
STU3782,12,Male,Charter,Middle,95,47,58,65,10,-9,8,-2,8,1,8,10,8,3,10,2,1,4,1,1,0,0,0,0,1,4,1,3,Kinesthetic,62.5470878636291,18.756739956374286,87.25915475671214,37.330393426922654,85.27341019673533,55.96033536661691,75.10807204435062,26.2852724053178,Arts_Media,"['Education', 'Trades_Manufacturing']",1.9857445599768084
STU3783,8,Female,Public,Middle,47,55,95,78,-6,3,2,6,6,4,5,2,3,7,8,5,0,0,0,0,0,0,1,5,0,0,0,0,Visual,41.831336132994615,35.66369646372833,19.100192359892283,43.557439870841364,51.242808955208154,61.7898891886406,36.294629169711925,55.47683486241216,Social_Services,"['Government_Law', 'Education']",6.313054326228439
STU3784,10,Male,Private,Low,96,56,79,83,3,-3,1,3,8,2,1,3,2,8,5,6,0,0,0,0,0,0,1,2,1,2,0,0,Kinesthetic,49.95592049913639,48.66219467111772,12.40192480115258,61.06798764695371,38.23930813379149,68.16628849157837,69.63491300531996,48.041608855788745,Trades_Manufacturing,"['Social_Services', 'Healthcare']",1.468624513741588
STU3785,12,Female,Public,Low,64,84,62,65,-1,0,0,0,6,5,1,3,8,2,6,4,0,0,0,0,0,0,0,0,1,5,0,0,Visual,27.959466663546344,29.140664349988178,40.62782431939125,43.979697999427934,57.720284353234376,38.22067850014353,23.010338845187846,56.15585274993203,Education,"['Government_Law', 'Healthcare']",1.5644316033023458
STU3786,9,Female,Public,Middle,64,94,86,48,-2,-5,-4,9,2,9,6,9,6,3,3,7,0,0,0,0,0,0,1,2,0,0,0,0,Visual,52.02035178584883,54.485022141650454,66.36555075658042,58.68226813356946,44.41587370207248,31.111936008931153,52.55884195221759,55.56263640124408,Arts_Media,"['Healthcare', 'Government_Law']",7.68328262301096
STU3787,7,Female,Public,Middle,72,53,67,51,8,-2,3,3,6,9,10,3,6,7,1,6,1,4,1,5,0,0,0,0,0,0,0,0,Reading/Writing,57.972584205198174,56.848741176181065,48.27719784972331,68.02093164131101,27.65506933436811,31.615772734598767,42.11203074941781,43.304572449291605,Healthcare,"['STEM', 'Business_Finance']",10.048347436112834
STU3788,12,Female,Private,High,59,91,90,74,0,1,1,10,9,1,6,9,8,3,1,8,0,0,1,4,0,0,0,0,0,0,0,0,Reading/Writing,44.202430588986516,44.126067458515564,76.34797630864256,37.20455390873426,39.853131030164604,23.3513002918093,50.69792960570609,52.32102446092865,Arts_Media,"['Government_Law', 'Trades_Manufacturing']",24.02695184771391
STU3789,9,Male,Public,Middle,68,59,100,84,0,0,4,4,2,6,10,4,5,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,47.03384479012097,26.403066700564597,52.12227036906265,70.9917937687114,45.74727555949854,57.6471971113521,55.55056341430361,32.61823524596791,Healthcare,"['Social_Services', 'Trades_Manufacturing']",13.344596657359304
STU3790,9,Female,Public,Middle,58,75,85,86,3,6,4,5,3,2,10,1,5,7,5,4,0,0,0,0,0,0,1,3,0,0,1,1,Visual,60.47188939054355,49.12769966089116,28.88255301271969,44.23259422979022,39.62807429785189,48.94932668659244,8.421090020275146,46.68140867524426,STEM,"['Business_Finance', 'Social_Services']",11.344189729652392
STU3791,7,Male,Public,Low,59,50,71,72,-8,-7,14,-3,9,1,7,8,7,9,1,10,1,2,0,0,0,0,0,0,0,0,0,0,Kinesthetic,69.32409991424193,61.70205547573663,57.563394791327404,62.65694944255993,21.486834112475726,50.704209521098655,79.75099561078062,68.30632770740094,Trades_Manufacturing,"['STEM', 'Government_Law']",10.426895696538693
STU3792,9,Male,Public,High,77,68,80,84,8,1,7,0,7,9,7,10,6,7,6,4,0,0,1,2,1,4,0,0,1,1,0,0,Visual,48.23087989458426,51.14936112504578,69.69550840418997,74.42235001260275,57.36436451803102,50.13304331681252,64.99333130177227,62.12363905532514,Healthcare,"['Arts_Media', 'Trades_Manufacturing']",4.726841608412784
STU3793,8,Female,Public,Middle,56,68,70,98,11,1,4,9,1,2,9,5,3,6,9,2,0,0,0,0,0,0,1,3,0,0,0,0,Kinesthetic,47.16291177283189,25.95447254719,40.51738893584661,41.3915365221483,61.11935880311066,52.233384465883546,54.75142852659612,31.905600836069503,Education,"['Trades_Manufacturing', 'Social_Services']",6.367930276514535
STU3794,7,Male,Public,Middle,58,65,42,87,6,0,-8,7,4,6,6,2,4,5,4,6,0,0,0,0,1,2,0,0,1,4,0,0,Reading/Writing,32.36038998425742,51.215929640492575,24.734515523901216,53.07501915776014,32.37039817148312,41.52521014126109,22.01110854724128,45.26065377673856,Healthcare,"['Business_Finance', 'Government_Law']",1.859089517267563
STU3795,9,Female,Public,Middle,49,75,60,83,4,-2,3,0,4,6,10,9,2,2,8,1,0,0,1,5,0,0,1,4,0,0,0,0,Kinesthetic,54.03073241028367,18.408690675725204,60.36657006060273,41.07287598596964,47.94964663240368,44.86351461124588,54.753905019819385,27.56889664482529,Arts_Media,"['Trades_Manufacturing', 'STEM']",5.612665040783348
STU3796,11,Female,Public,Low,62,54,55,57,0,7,9,-4,10,3,3,7,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,30.56385668373617,47.87088211620124,62.05447142686013,44.53662582336754,51.251845881815996,70.50382746325019,75.26157191576004,63.45721294301695,Trades_Manufacturing,"['Social_Services', 'Government_Law']",4.757744452509854
STU3797,12,Male,Public,Middle,89,56,59,84,-3,12,0,10,5,6,3,6,6,4,6,8,1,4,0,0,1,4,0,0,0,0,1,4,Visual,31.881616977875055,62.64751871042994,49.37553602793915,48.61875251981197,52.32262199270807,53.190997548814146,53.98058767883366,82.95677612025594,Government_Law,"['Business_Finance', 'Trades_Manufacturing']",20.309257409825996
STU3798,9,Male,Public,High,57,76,96,76,7,-6,12,7,7,4,4,2,7,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,Visual,42.46460889833054,56.49292383446469,28.89993281465393,56.106733547548075,52.2994380212065,58.670884616557906,12.108089489096315,84.48156158338662,Government_Law,"['Social_Services', 'Business_Finance']",25.810676966828716
STU3799,8,Male,Public,Low,59,90,86,79,6,-2,4,-3,5,8,6,6,5,6,9,9,0,0,1,3,0,0,0,0,0,0,0,0,Auditory,53.5782067963367,70.47470300310202,56.289761715122786,67.58012310077648,57.006389484768135,69.56587499524424,42.85249642428523,81.89568581754627,Government_Law,"['Business_Finance', 'Social_Services']",11.420982814444244
STU3800,10,Female,Public,Middle,72,69,76,88,4,-3,3,-3,10,4,4,7,7,10,10,7,0,0,0,0,0,0,1,2,1,3,0,0,Kinesthetic,74.8217814829177,42.480742148541886,58.29818221606349,70.38528669513666,59.68172293341674,85.58029609662383,74.00475717264841,57.45452942238851,Social_Services,"['STEM', 'Trades_Manufacturing']",10.758514613706126
STU3801,9,Female,Public,High,64,77,82,75,3,0,-2,11,6,7,2,5,4,6,6,7,1,3,0,0,0,0,0,0,1,2,0,0,Auditory,29.698310710176962,45.76842925281572,38.35181081236626,65.09089289675123,56.556418399800116,53.62152959961025,40.18767856179141,53.45316167969325,Healthcare,"['Education', 'Social_Services']",8.534474496951113
STU3802,10,Male,Private,Middle,100,81,41,68,3,8,9,0,9,10,7,5,10,3,10,6,0,0,1,3,0,0,0,0,1,5,0,0,Kinesthetic,68.01528659894267,65.79988689351161,59.00760632923582,51.918092264726404,75.17019520030159,43.25434724348337,69.20154457588293,63.1109342200048,Education,"['Trades_Manufacturing', 'STEM']",5.9686506244186575
STU3803,11,Male,Public,High,67,82,80,53,0,4,-2,0,2,2,2,4,4,7,1,4,0,0,1,4,0,0,0,0,1,4,0,0,Visual,17.799448581285997,36.480801219131784,34.652182188722676,48.93411585466619,24.384488403225397,32.256185146655056,47.22828494027889,58.944044869801424,Government_Law,"['Healthcare', 'Trades_Manufacturing']",10.009929015135235
STU3804,9,Female,Public,High,75,55,84,65,14,1,0,-1,6,6,5,10,2,7,10,6,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,51.390221017404905,43.3520757906262,70.04642714437733,50.144709122088884,60.6959716382559,78.62153654198063,84.909675158508,42.23148316242579,Trades_Manufacturing,"['Social_Services', 'Arts_Media']",6.2881386165273625
STU3805,7,Female,Public,Middle,84,58,36,73,0,2,-7,3,6,10,5,1,8,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,45.88751756509931,48.846140291698575,32.31068696909539,56.55187512346044,59.915963045450205,50.89732465491017,20.66058792362434,30.24600540465588,Education,"['Healthcare', 'Social_Services']",3.364087921989764
STU3806,10,Male,Private,Low,83,59,81,74,0,0,6,-5,1,5,8,10,7,6,6,1,0,0,0,0,0,0,0,0,1,4,0,0,Auditory,41.80064030366755,33.47445025390003,66.7180607855324,43.94769178689849,52.60180887621816,43.75634220009266,67.62673906356241,35.101094795888656,Trades_Manufacturing,"['Arts_Media', 'Education']",0.9086782780300098
STU3807,11,Male,Private,Middle,73,98,48,73,7,5,4,3,6,1,10,7,4,6,8,8,0,0,0,0,0,0,1,1,1,4,0,0,Visual,78.65516488642828,44.14776422861361,47.076037645247894,39.01050333659866,57.32356622291892,57.911083311005264,60.251851437935585,81.34099215596811,Government_Law,"['STEM', 'Trades_Manufacturing']",2.6858272695398284
STU3808,7,Female,Public,Low,67,77,40,84,1,6,2,-5,7,5,5,3,3,8,10,8,0,0,0,0,0,0,1,2,0,0,1,5,Kinesthetic,68.0691937220426,58.1681276311358,16.790271541206135,55.4442432385029,48.615570206208616,81.9973621959018,51.030568818046454,54.82990672176441,Social_Services,"['STEM', 'Business_Finance']",13.928168473859202
STU3809,7,Male,Public,High,100,76,89,82,1,4,5,-4,7,6,10,5,1,9,4,9,0,0,1,4,1,2,1,2,0,0,1,4,Reading/Writing,62.508644053690446,59.31218977190651,42.34363097798758,53.73237688054522,19.187879011307952,54.40097525333479,57.344093261799145,60.32168118230856,STEM,"['Government_Law', 'Business_Finance']",2.186962871381887
STU3810,7,Male,Public,High,68,75,54,69,9,-8,5,-4,3,2,6,8,5,6,9,9,0,0,0,0,0,0,0,0,1,1,0,0,Auditory,34.25330308633207,42.67198334150149,54.80370526263666,44.62363432901417,66.23920885878651,66.55165482647932,67.83437510651976,72.65551941150319,Government_Law,"['Trades_Manufacturing', 'Social_Services']",4.821144304983434
STU3811,7,Female,Charter,Middle,63,50,59,57,5,2,0,-4,8,7,4,2,6,3,3,8,1,3,0,0,0,0,0,0,0,0,1,5,Auditory,46.79349891929702,57.73245073278592,36.10525020437825,40.86477407859141,42.913804105481525,34.550427552437284,31.61409836143897,60.80225397054516,Government_Law,"['Business_Finance', 'STEM']",3.0698032377592384
STU3812,9,Female,Private,Middle,60,99,84,75,5,1,-1,5,7,1,4,4,3,5,8,6,0,0,0,0,1,2,0,0,0,0,1,3,Auditory,39.714507344581804,55.50531411626819,28.606320380696914,37.47673904341898,65.69356359020865,58.13757410224832,41.19356754323504,59.15613787677354,Education,"['Government_Law', 'Social_Services']",6.537425713435113
STU3813,12,Male,Public,Low,44,77,65,100,-5,6,-6,5,4,1,3,9,10,1,2,7,0,0,0,0,0,0,0,0,1,4,0,0,Visual,34.07945160941712,40.68581211321458,69.4258625199656,22.919934646224405,60.017577216884646,21.349823141805775,63.622248719243444,67.04351586339182,Arts_Media,"['Government_Law', 'Trades_Manufacturing']",2.3823466565737874
STU3814,9,Male,Private,Middle,82,80,67,74,4,3,1,1,4,1,2,2,9,1,6,4,0,0,1,1,0,0,0,0,0,0,0,0,Auditory,26.703091274036588,38.786218033222184,48.542726649389444,26.768717935988473,54.09559307557185,27.938788126745067,22.745954027654765,32.329502280632845,Education,"['Arts_Media', 'Business_Finance']",5.552866426182405
STU3815,9,Male,Private,Middle,34,43,66,65,-3,4,-4,-1,10,2,4,8,10,10,1,8,0,0,0,0,1,4,0,0,0,0,0,0,Auditory,45.87651776935295,35.24848375482888,70.82165852517292,63.18732306181939,61.545938934837686,60.057461018476786,57.88556161593669,62.020500551729526,Arts_Media,"['Healthcare', 'Government_Law']",7.63433546335353
STU3816,11,Male,Public,High,69,81,75,78,0,0,2,8,7,1,9,9,10,10,4,1,0,0,1,1,1,2,0,0,0,0,0,0,Auditory,70.92096600092034,13.349140681038401,88.32179736939474,52.93674886623311,60.70794583045753,65.66706627143685,48.34695771731556,31.837208091716096,Arts_Media,"['STEM', 'Social_Services']",17.4008313684744
STU3817,11,Female,Public,Middle,66,64,66,78,2,6,1,5,2,7,9,3,9,1,10,8,0,0,1,3,1,4,0,0,0,0,1,2,Visual,31.834620585536317,54.85351236609236,40.51980648531496,37.819918778261645,77.32448534762678,52.3801802205769,41.527217162120934,59.599112569735844,Education,"['Government_Law', 'Business_Finance']",17.725372777890932
STU3818,12,Male,Public,High,100,50,71,78,1,8,0,-3,5,5,4,5,6,9,9,2,0,0,0,0,1,1,0,0,0,0,0,0,Kinesthetic,46.97461606135203,33.46746228180292,41.99075129194058,54.120284916163456,58.37269192723728,76.26261121404578,63.185979118103475,34.05396737895236,Social_Services,"['Trades_Manufacturing', 'Education']",13.076632095942301
STU3819,11,Female,Public,Middle,42,55,62,90,5,-6,7,3,6,7,9,4,5,10,7,7,0,0,1,5,0,0,0,0,1,3,0,0,Auditory,38.980837867331736,45.00483889885171,48.8980473904285,73.34733731752333,63.05563611864366,58.12486617196083,30.299237816776305,64.9538659757146,Healthcare,"['Government_Law', 'Education']",8.39347134180872
STU3820,8,Female,Private,Middle,56,51,75,75,5,-4,-2,3,4,5,5,10,2,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,Auditory,37.369136417165414,57.056998712870936,58.767699078518476,46.218054841463164,45.18916368828355,44.03490868955593,63.71575119870714,67.00694234858118,Government_Law,"['Trades_Manufacturing', 'Arts_Media']",3.291191149874038
STU3821,12,Male,Public,Middle,67,50,74,89,6,5,-7,5,1,8,9,10,6,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,40.12077081501342,53.78322814580382,63.111991390192614,65.93210826789229,64.14397610881154,80.35549297304762,61.60640385828171,29.530545120214725,Social_Services,"['Healthcare', 'Education']",14.423384705155328
STU3822,11,Male,Private,High,67,70,98,73,-4,1,0,15,1,10,9,8,5,1,4,4,1,3,0,0,1,1,0,0,0,0,1,2,Reading/Writing,34.40132433063775,52.047799494340794,58.99246252526575,55.2988176830467,42.78904884814017,14.558319203565627,40.02716893624692,51.080588561728646,Arts_Media,"['Healthcare', 'Business_Finance']",3.693644842219051
STU3823,12,Female,Charter,Middle,61,64,64,92,13,7,-1,-2,3,8,9,8,3,5,7,10,0,0,0,0,0,0,0,0,0,0,1,4,Kinesthetic,52.596396642883505,71.06340412873831,61.01395401395765,64.58034024022606,50.78716116982102,64.00935334596139,60.04640099410933,67.31065293347362,Business_Finance,"['Government_Law', 'Healthcare']",3.7527511952646933
STU3824,9,Female,Public,Middle,68,75,67,88,1,3,2,4,9,9,9,5,10,8,3,7,0,0,0,0,1,4,0,0,0,0,1,1,Visual,58.02191200007939,70.44482369994464,69.87913200547395,76.74657954274898,56.87839806412375,61.46056235435849,32.4325072427581,64.7703016022195,Healthcare,"['Business_Finance', 'Arts_Media']",6.30175584280434
STU3825,9,Female,Public,Low,51,95,73,83,8,5,-2,9,2,3,7,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,1,3,Reading/Writing,46.1031008005681,46.30291328753587,31.089073883063513,51.7424068720562,33.84082944499439,38.479813882156556,30.630126718806583,68.04761035997032,Government_Law,"['Healthcare', 'Business_Finance']",16.30520348791412
STU3826,12,Male,Private,Low,75,68,84,81,-10,-1,4,10,5,2,9,1,1,5,1,9,0,0,1,1,1,3,0,0,1,3,1,3,Kinesthetic,53.60976353550452,42.623253301342146,27.11365952334097,35.815960281170156,30.075372288608882,27.09279838183876,36.819579649711024,88.33333932007703,Government_Law,"['STEM', 'Business_Finance']",34.72357578457251
STU3827,8,Female,Private,Middle,35,36,53,100,0,3,-2,2,7,7,1,5,9,10,1,3,0,0,1,1,1,2,0,0,0,0,0,0,Auditory,18.408996055975134,37.15878864183074,55.221072843866814,62.93615285934381,40.339824823014645,52.450334699126486,42.735080876629176,35.746249299960155,Healthcare,"['Arts_Media', 'Social_Services']",7.7150800154769925
STU3828,8,Female,Private,Low,69,66,71,86,-5,3,-2,-4,2,7,4,1,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,33.33766274502296,63.2194253180851,13.9185505683315,57.35312635599051,57.075748196687435,19.90771489331053,16.956286367844868,77.25899822474972,Government_Law,"['Business_Finance', 'Healthcare']",14.039572906664617
STU3829,12,Female,Public,Low,60,87,32,57,-2,-1,5,-6,1,3,6,4,9,7,9,4,1,3,0,0,1,4,1,2,1,1,0,0,Visual,37.899364039953696,33.48006197029806,44.38116057225695,50.371116155745725,69.32849550844648,61.458804642105505,22.154282643805367,38.71876279775996,Education,"['Social_Services', 'Healthcare']",7.869690866340974
STU3830,11,Male,Public,Middle,85,68,65,73,2,7,1,6,7,2,6,7,4,1,1,5,0,0,0,0,1,2,1,5,0,0,0,0,Kinesthetic,55.4559929937553,45.35854518621943,47.17312014085756,25.4273489229198,37.630491820361044,11.768594848071997,51.09745005739285,45.029262132636205,STEM,"['Trades_Manufacturing', 'Arts_Media']",4.358542936362454
STU3831,10,Female,Public,Low,96,92,86,66,0,-7,-3,3,5,10,1,2,5,2,2,7,1,2,1,1,0,0,0,0,0,0,1,4,Visual,38.16665563837756,61.19660892806641,39.83326306857007,60.3877517752615,42.84399681451605,23.967764126611577,25.67945023311805,56.79425256290651,Business_Finance,"['Healthcare', 'Government_Law']",0.8088571528049115
STU3832,8,Female,Charter,High,65,76,59,100,8,3,-2,2,7,2,1,1,5,5,5,4,1,4,0,0,0,0,1,2,1,1,0,0,Kinesthetic,42.921647475110966,33.088192842120876,16.636137431984274,43.078518003467444,58.730603576552035,42.32529248900665,29.430032341338418,46.383850310686434,Education,"['Government_Law', 'Healthcare']",12.346753265865601
STU3833,7,Male,Public,Middle,90,42,72,88,10,-4,0,3,1,3,1,2,4,7,7,1,0,0,0,0,0,0,0,0,1,2,0,0,Visual,20.578041052796493,26.26287249265192,18.449361623712427,53.29433941177211,50.647504017249,58.81005876235407,22.979512541947688,42.70729025952874,Social_Services,"['Healthcare', 'Education']",5.515719350581961
STU3834,9,Male,Charter,Middle,65,71,62,100,-2,-3,-3,6,6,8,8,7,4,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,44.90255622801795,55.39086612059989,39.78922433886374,53.85753238349354,40.43851313259143,49.12805015489815,58.9559313378252,65.66993540862893,Government_Law,"['Trades_Manufacturing', 'Business_Finance']",6.714004070803732
STU3835,12,Male,Public,Low,55,74,57,58,0,6,0,4,6,8,1,3,7,8,7,10,0,0,1,1,0,0,0,0,1,4,0,0,Auditory,29.898269613913005,75.07382687671638,36.993239299008195,59.07247197373391,54.23430886433604,50.70694549612469,26.686656439254346,74.6090306555431,Business_Finance,"['Government_Law', 'Healthcare']",0.46479622117328745
STU3836,7,Male,Charter,Middle,96,86,84,86,-3,-3,0,3,7,1,9,5,7,6,5,1,1,2,0,0,0,0,0,0,1,4,1,3,Kinesthetic,77.99813510548196,45.26781126943612,57.082381327829935,38.963085029427084,55.66285247974183,49.08626029692458,61.989864012355056,33.7550329780035,STEM,"['Trades_Manufacturing', 'Arts_Media']",16.008271093126908
STU3837,12,Male,Public,Middle,77,97,54,49,7,-3,-2,0,8,9,10,1,6,3,6,1,1,4,0,0,0,0,0,0,0,0,1,4,Visual,83.9535977856458,25.67334066437747,13.865269172729988,55.898093338216356,53.93942829318596,39.2004516368318,12.962358625894963,16.326018480352754,STEM,"['Healthcare', 'Education']",28.055504447429442
STU3838,9,Female,Public,High,70,83,74,46,2,4,5,7,9,5,2,10,3,8,3,5,0,0,1,1,0,0,0,0,0,0,0,0,Visual,51.95952421421993,42.57220391770786,54.003731999945046,59.46992202316997,28.5880411961263,49.062161242210486,56.187065044662454,60.022477322375956,Government_Law,"['Healthcare', 'Trades_Manufacturing']",0.5525552992059843
STU3839,9,Male,Public,Middle,80,76,74,64,2,-3,-3,0,10,5,9,10,6,1,10,1,1,5,0,0,0,0,1,2,0,0,0,0,Kinesthetic,78.91993065993444,18.851118679008955,75.29443558138516,35.94152826928544,61.51410649711867,37.64465198653909,72.36840401370634,17.844199087528487,STEM,"['Arts_Media', 'Trades_Manufacturing']",3.625495078549278
STU3840,8,Male,Public,Low,74,80,57,92,3,7,8,6,5,2,9,10,9,3,6,10,0,0,0,0,0,0,1,5,1,5,1,4,Visual,76.91213067054719,64.68391091562496,67.80930272798153,27.841895438184512,66.50030467612082,59.40930251463319,54.21850025319549,74.74983196432683,STEM,"['Government_Law', 'Arts_Media']",2.162298706220355
STU3841,8,Female,Public,Middle,68,67,72,55,0,5,0,0,4,5,2,8,3,8,2,8,0,0,0,0,0,0,1,4,0,0,0,0,Kinesthetic,21.64656562319316,39.37040460006828,55.78710969069751,65.6608352725995,39.30482486653827,45.59658507494432,49.15974322629463,47.612857803091224,Healthcare,"['Arts_Media', 'Trades_Manufacturing']",9.873725581901986
STU3842,7,Male,Public,Low,50,48,55,69,-2,-1,-1,4,5,6,4,4,7,3,10,10,0,0,1,5,0,0,0,0,0,0,0,0,Visual,29.58084626731088,60.386285206487,49.819783181244404,49.90866822956788,78.5599372953393,53.06589861625965,46.806407377430745,61.21707286128901,Education,"['Government_Law', 'Business_Finance']",17.342864434050284
STU3843,12,Male,Public,High,65,70,77,87,2,6,4,10,10,7,9,10,5,5,10,3,0,0,1,2,0,0,0,0,0,0,0,0,Kinesthetic,72.05050733899664,45.91120596399038,75.97899917875365,59.81398108525825,60.74472008691806,67.97057802423681,81.41738463123224,40.39831919116363,Trades_Manufacturing,"['Arts_Media', 'STEM']",5.438385452478585
STU3844,9,Female,Public,High,79,75,50,82,0,-7,2,5,5,1,9,2,7,5,5,5,0,0,0,0,0,0,1,5,1,2,0,0,Kinesthetic,62.10805479648494,43.08144456056691,22.331921078377935,33.890161515431515,53.177579393187166,45.41863971131713,18.069845252792977,49.387081085878435,STEM,"['Education', 'Government_Law']",8.930475403297777
